,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
10,FqzYCiJ29FGw6KFAGrpuJQ,lou-malnatis-pizzeria-chicago-8,Lou Malnati's Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/2IpFtDHUASSu1Pefdlii7w/o.jpg,False,https://www.yelp.com/biz/lou-malnatis-pizzeria-chicago-8?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,1719,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 41.90259525277, 'longitude': -87.6286705209015}","['pickup', 'delivery']","{'address1': '1120 N State St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60610', 'country': 'US', 'state': 'IL', 'display_address': ['1120 N State St', 'Chicago, IL 60610']}",+13127257777,(312) 725-7777,11570.472410264176,$$
11,cxAkuwv7p4gm4Coixw7h9A,lou-malnatis-pizzeria-chicago-9,Lou Malnati's Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/vZVADYrvKuC8iKrczzrdIg/o.jpg,False,https://www.yelp.com/biz/lou-malnatis-pizzeria-chicago-9?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,2981,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 41.871566, 'longitude': -87.627275}","['pickup', 'delivery']","{'address1': '805 S State St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60605', 'country': 'US', 'state': 'IL', 'display_address': ['805 S State St', 'Chicago, IL 60605']}",+13127861000,(312) 786-1000,9676.008121698489,$$
12,Z2nOMPedr7XYhgYhILJjEA,piece-brewery-and-pizzeria-chicago,Piece Brewery and Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/hEErVS8MdO4YKQCUUaiFSw/o.jpg,False,https://www.yelp.com/biz/piece-brewery-and-pizzeria-chicago?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,3808,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breweries', 'title': 'Breweries'}]",4.0,"{'latitude': 41.9103256994423, 'longitude': -87.6760850295053}","['pickup', 'delivery']","{'address1': '1927 W North Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1927 W North Ave', 'Chicago, IL 60622']}",+17737724422,(773) 772-4422,9837.439146575352,$$
13,tW2jfL-qMccAYZSghPBbHA,the-art-of-pizza-chicago,The Art of Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/bA4qWsy-2fSUaheSRVz4ig/o.jpg,False,https://www.yelp.com/biz/the-art-of-pizza-chicago?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,1286,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 41.9371221, 'longitude': -87.6683814}","['pickup', 'delivery']","{'address1': '3033 N Ashland Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3033 N Ashland Ave', 'Chicago, IL 60657']}",+17733275600,(773) 327-5600,12811.05846725467,$
14,WMFl__sFIUTW2Ph5aPHSRA,giordanos-rosemont-3,Giordano's,https://s3-media1.fl.yelpcdn.com/bphoto/zQ6N1kFFxh1X_ZWRM-mUIQ/o.jpg,False,https://www.yelp.com/biz/giordanos-rosemont-3?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,1374,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 41.9911428017844, 'longitude': -87.8612619613828}",['delivery'],"{'address1': '9415 W Higgins Rd', 'address2': '', 'address3': '', 'city': 'Rosemont', 'zip_code': '60018', 'country': 'US', 'state': 'IL', 'display_address': ['9415 W Higgins Rd', 'Rosemont, IL 60018']}",+18472922600,(847) 292-2600,20706.46409269299,$$
15,DXwSYgiXqIVNdO9dazel6w,pequods-pizzeria-chicago,Pequod's Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/8QJUNblfCI0EDhOjuIWJ4A/o.jpg,False,https://www.yelp.com/biz/pequods-pizzeria-chicago?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,7454,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 41.92187, 'longitude': -87.664486}","['pickup', 'delivery']","{'address1': '2207 N Clybourn Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['2207 N Clybourn Ave', 'Chicago, IL 60614']}",+17733271512,(773) 327-1512,11423.025037904545,$$
16,XeJkMq4uK4KJgbxL9_Ublg,bacinos-of-lincoln-park-chicago,Bacino's of Lincoln Park,https://s3-media4.fl.yelpcdn.com/bphoto/-j1v4XcBfvQ_xTMptUe0Yg/o.jpg,False,https://www.yelp.com/biz/bacinos-of-lincoln-park-chicago?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,451,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 41.9220898692102, 'longitude': -87.6441773455396}","['pickup', 'delivery']","{'address1': '2204 N Lincoln Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['2204 N Lincoln Ave', 'Chicago, IL 60614']}",+17734727400,(773) 472-7400,12345.471512432556,$$
17,aEYu5fU5i2HKBOkvC9Zm7w,ricobenes-chicago-4,Ricobene's,https://s3-media1.fl.yelpcdn.com/bphoto/sXOyYjgYMX3kEy_mwpNriQ/o.jpg,False,https://www.yelp.com/biz/ricobenes-chicago-4?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,1078,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 41.84575, 'longitude': -87.63389}",['delivery'],"{'address1': '252 W 26th St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['252 W 26th St', 'Chicago, IL 60616']}",+13122255555,(312) 225-5555,8210.844053338433,$$
18,cfT3H9N2KObLxp5H1Jl3mg,lou-malnatis-pizzeria-chicago-10,Lou Malnati's Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/xdnGAlwq3PhPvf3_hMZ-1w/o.jpg,False,https://www.yelp.com/biz/lou-malnatis-pizzeria-chicago-10?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,147,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 41.8518097, 'longitude': -87.7220691}","['pickup', 'delivery']","{'address1': '3859 W Ogden Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60623', 'country': 'US', 'state': 'IL', 'display_address': ['3859 W Ogden Ave', 'Chicago, IL 60623']}",+17737620800,(773) 762-0800,2332.4276907742014,$$
19,zXuvXZKaFjjQf1_W3Z536A,palermos-italian-restaurant-chicago,Palermo's Italian Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/laNZOED7xCqFHdMUKObjYg/o.jpg,False,https://www.yelp.com/biz/palermos-italian-restaurant-chicago?adjust_creative=kHHFjcxOyoUuVt19RcYclg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=kHHFjcxOyoUuVt19RcYclg,214,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 41.7785445, 'longitude': -87.717515}",[],"{'address1': '3751 W 63rd St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60629', 'country': 'US', 'state': 'IL', 'display_address': ['3751 W 63rd St', 'Chicago, IL 60629']}",+17735855002,(773) 585-5002,6053.048682210381,$$
